reference,title,ssrn_id,ssrn_downloads,ssrn_url,prwp_id
World Bank Policy Research Working Paper No. 9144,Salt of the Earth: Quantifying the Impact of Water Salinity on Global Agricultural Productivity,3535979,55,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3535979,9144
World Bank Policy Research Working Paper No. 9145,The Dynamics of High-Growth Firms: Evidence from Tunisia,3535980,35,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3535980,9145
World Bank Policy Research Working Paper No. 9142,Global Corporate Debt During Crises:  Implications of Switching Borrowing Across Markets,3533561,55,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3533561,9142
World Bank Policy Research Working Paper No. 9143,The Nitrogen Legacy: The Long-Term Effects of Water Pollution on Human Capital,3533562,86,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3533562,9143
World Bank Policy Research Working Paper No. 9141,The Power of Believing You Can Get Smarter: The Impact of a Growth-Mindset Intervention on Academic Achievement in Peru,3531336,140,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3531336,9141
World Bank Policy Research Working Paper No. 9139,Assessing the Returns on Investment in Data Openness and Transparency,3529767,18,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3529767,9139
World Bank Policy Research Working Paper No. 9140,Assessing the Longer Term Impact of Community-Driven Development Programs: Evidence from a Field Experiment in the Democratic Republic of Congo,3529768,43,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3529768,9140
World Bank Policy Research Working Paper No. 9138,Bank Capital and Risk in Europe and Central Asia Ten Years after the Crisis,3528889,33,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3528889,9138
World Bank Policy Research Working Paper No. 9137,Borrow with Sorrow? The Changing Risk Profile of Sub-Saharan Africa's Debt,3528888,41,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3528888,9137
World Bank Policy Research Working Paper No. 9128,Recall Length and Measurement Error in Agricultural Surveys,3527831,23,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3527831,9128
World Bank Policy Research Working Paper No. 9130,Taxing Tobacco in Georgia: Welfare and Distributional Gains of Smoking Cessation,3527833,18,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3527833,9130
World Bank Policy Research Working Paper No. 9129,Inflation and Public Debt Reversals in Advanced Economies,3527832,21,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3527832,9129
World Bank Policy Research Working Paper No. 9135,Cyber Resilience of Autonomous Mobility Systems: Cyber Attacks and Resilience-Enhancing Strategies,3528860,18,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3528860,9135
World Bank Policy Research Working Paper No. 9136,Cost Recovery and Financial Viability of the Power Sector in Developing Countries: Insights from 15 Case Studies,3528861,51,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3528861,9136
World Bank Policy Research Working Paper No. 9131,Religion and Sanitation Practices,3527834,17,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3527834,9131
World Bank Policy Research Working Paper No. 9134,"Reverse Mortgages, Financial Inclusion, and Economic Development: Potential Benefit and Risks",3528858,196,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3528858,9134
World Bank Policy Research Working Paper No. 9132,"Trade Integration, Export Patterns, and Growth in Sub-Saharan Africa",3527835,53,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3527835,9132
World Bank Policy Research Working Paper No. 9133,Toward Successful Development Policies: Insights from Research in Development Economics,3528857,183,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3528857,9133
World Bank Policy Research Working Paper No. 9127,"Do Weak Institutions Prolong Crises? On the Identification, Characteristics, and Duration of Declines During Economic Slumps",3527830,30,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3527830,9127
World Bank Policy Research Working Paper No. 9126,Narrow Incumbent Victories and Post-Election Conflict: Evidence from the Philippines,3527829,14,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3527829,9126
World Bank Policy Research Working Paper No. 9125,Beneficiary Views on Cash and In-Kind Payments: Evidence from Ethiopia's Productive Safety,3527136,14,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3527136,9125
World Bank Policy Research Working Paper No. 9121,"Inequality, Poverty and the Intra-Household Allocation of Consumption in Senegal",3524705,20,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3524705,9121
World Bank Policy Research Working Paper No. 9123,Up Before Dawn: Experimental Evidence from a Cross-Border Trader Training at the Democratic Republic of Congo? Rwanda Border,3526525,32,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3526525,9123
World Bank Policy Research Working Paper No. 9122,The Role of Income and Substitution in Commodity Demand,3524706,61,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3524706,9122
World Bank Policy Research Working Paper No. 9124,Digital Innovation in East Asia: Do Restrictive Data Policies Matter,3526526,29,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3526526,9124
World Bank Policy Research Working Paper No. 9120,Assessing Deprivation with an Ordinal Variable: Theory and Application to Sanitation Deprivation in Bangladesh,3524704,4,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3524704,9120
World Bank Policy Research Working Paper No. 9113,Gender Differences in Agricultural Productivity in Cote D'Ivoire: Changes in Determinants and Distributional Composition Over the Past Decade,3523460,29,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3523460,9113
World Bank Policy Research Working Paper No. 9116,Debt and Financial Crises,3524102,53,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3524102,9116
World Bank Policy Research Working Paper No. 9118,Intimate Partner Violence: The Influence of Job Opportunities for Men and Women,3524104,42,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3524104,9118
World Bank Policy Research Working Paper No. 9119,"Regional Integration in South Asia: Implications for Green Growth, Female Labor Force Participation, and the Gender Wage Gap",3524105,46,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3524105,9119
World Bank Policy Research Working Paper No. 9117,Returns to Education in Azerbaijan: Some New Estimates,3524103,28,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3524103,9117
World Bank Policy Research Working Paper No. 9115,Heterogeneous Effects of the De Jure and De Facto Business Environment: Findings from Multiple Data Sets on the Business Environment,3523462,9,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3523462,9115
World Bank Policy Research Working Paper No. 9112,Does Democratization Promote Competition?: Indonesian Manufacturing Pre and Post Suharto,3523459,20,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3523459,9112
World Bank Policy Research Working Paper No. 9114,Conceptual Aspects of Global Value Chains,3523461,68,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3523461,9114
World Bank Policy Research Working Paper No. 6491,The Projection of Development: Cinematic Representation as An(Other) Source of Authoritative Knowledge?,2281017,49,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2281017,6491
World Bank Policy Research Working Paper No. 9111,Migration and Remittances in the Former Soviet Union Countries of Central Asia and the South Caucasus: What are the Long-Term Macroeconomic Consequences?,3520277,18,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3520277,9111
World Bank Policy Research Working Paper No. 9110,Migration in Libya: A Spatial Network Analysis,3519605,65,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3519605,9110
World Bank Policy Research Working Paper No. 9109,Macro-Financial Aspects of Climate Change,3519603,178,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3519603,9109
World Bank Policy Research Working Paper No. 9108,What Aspects of Formality Do Workers Value? Evidence from a Choice Experiment in Bangladesh,3518869,18,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3518869,9108
World Bank Policy Research Working Paper No. 9106,The Spillovers of Employment Guarantee Programs on Child Labor and Education,3515710,38,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3515710,9106
World Bank Policy Research Working Paper No. 9105,"Free Primary Education, Fertility, and Women's Access to the Labor Market: Evidence from Ethiopia",3515709,53,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3515709,9105
World Bank Policy Research Working Paper No. 9107,Free Movement and Affordable Housing: Public Preferences for Reform in Uzbekistan,3516367,30,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3516367,9107
World Bank Policy Research Working Paper No. 9104,Stages of Development of Payment Systems: Leapfrogging Across Countries and Mena's Place in the World,3515708,36,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3515708,9104
World Bank Policy Research Working Paper No. 9103,"The External Wealth of Arab Nations: Structure, Trends, and Policy Implications",3514979,23,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3514979,9103
World Bank Policy Research Working Paper No. 9101,The Targeting Benefit of Conditional Cash Transfers,3514963,26,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3514963,9101
World Bank Policy Research Working Paper No. 9102,Using Labor Supply Elasticities to Learn about Income Inequality: The Role of Productivities versus Preferences,3514964,54,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3514964,9102
World Bank Policy Research Working Paper No. 9100,Gender Bias in SME Lending: Experimental Evidence from Turkey,3512295,51,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3512295,9100
World Bank Policy Research Working Paper No. 9099,"Firms Far Up: Productivity, Agglomeration, and High-Growth Firms in Ethiopia",3512287,28,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3512287,9099
World Bank Policy Research Working Paper No. 9097,Have Robots Grounded the Flying Geese?: Evidence from Greenfield FDI in Manufacturing,3510400,49,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3510400,9097
World Bank Policy Research Working Paper No. 9098,Trade and Female Labor Participation: Stylized Facts Using a Global Dataset,3510401,59,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3510401,9098
World Bank Policy Research Working Paper No. 9093,"Lights Off, Lights On: The Effects of Electricity Shortages on Small Firms",3507841,37,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507841,9093
World Bank Policy Research Working Paper No. 9094,Effects over the Life of a Program: Evidence from an Education Conditional Cash Transfer Program for Girls,3507842,26,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507842,9094
World Bank Policy Research Working Paper No. 9095,How Technology Adoption and Trade are Shaping Indonesian Labor Markets,3507843,25,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507843,9095
World Bank Policy Research Working Paper No. 9096,Decline in Wage Inequality in Brazil: A Survey,3507844,122,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507844,9096
World Bank Policy Research Working Paper No. 9091,"Trade, Global Value Chains and GDP Comovemement: An Empirical Investigation",3507839,88,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507839,9091
World Bank Policy Research Working Paper No. 9087,Group Incentives for the Public Good: A Field Experiment on Improving the Urban Environment,3507835,16,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507835,9087
World Bank Policy Research Working Paper No. 9084,"Product Market Competition, Productivity, and Jobs: The Case of South Africa",3507832,56,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507832,9084
World Bank Policy Research Working Paper No. 9089,An Empirical Investigation of Trade Diversion and Global Value Chains,3507837,53,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507837,9089
World Bank Policy Research Working Paper No. 9090,Inflation Dynamics and Global Value Chains,3507838,52,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507838,9090
World Bank Policy Research Working Paper No. 9086,The Medium Term Impacts of Cash and In-Kind Food Transfers on Learning,3507834,13,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507834,9086
World Bank Policy Research Working Paper No. 9092,Factor Market Failures and the Adoption of Irrigation in Rwanda,3507840,29,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507840,9092
World Bank Policy Research Working Paper No. 9088,Can Medium-Resolution Satellite Imagery Measure Economic Activity at Small Geographies? Evidence from Landsat in Vietnam,3507836,74,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507836,9088
World Bank Policy Research Working Paper No. 9083,Foreign Direct Investment and Female Entrepreneurship,3507831,49,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507831,9083
World Bank Policy Research Working Paper No. 9085,Addressing High School Dropouts with a Scalable Intervention: The Case of Poder,3507833,33,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507833,9085
World Bank Policy Research Working Paper No. 9081,"Effects of a Multi-Faceted Education Program on Enrollment, Equity, Learning, and School Management: Evidence from India",3507829,23,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507829,9081
World Bank Policy Research Working Paper No. 9080,Gendered Laws,3507828,72,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507828,9080
World Bank Policy Research Working Paper No. 9082,Exiting Financial Repression: The Case of Ethiopia,3507830,66,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3507830,9082
World Bank Policy Research Working Paper No. 9079,"Markups, Market Imperfections, and Trade Openness: Evidence from Ghana",3502595,11,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3502595,9079
World Bank Policy Research Working Paper No. 9078,Financial Risk Management in Agriculture: Analyzing Data from a New Module of the Global Findex Database,3502594,34,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3502594,9078
World Bank Policy Research Working Paper No. 9077,Quality Education and the Efficiency of Public Expenditure: A Cross-Country Comparative Analysis,3501936,56,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3501936,9077
