upi,first_name,last_name,main,unit,scholar_id,title,author,journal,number,cites,year,cid,pubid
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Frailty is associated with long-term outcome in patients with sepsis who are over 80 years old: Results from an observational study in 241 European ICUs,"LEM Haas, A Boumendil, H Flaatten, B Guidet, M Ibarz, C Jung, R Moreno, ...",Age and ageing,,1,2021,14582476837432299602,E8ajGqO0XoUC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,"Women empowerment, supply chain linkages and FDI: evidence from Bangladesh","AM Fernandes, HL Kee",Transnational Corporations Journal,27 (3),1,2020,13754323487767327155,8p8iYwVyaVcC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,"Gender empowerment, supply-chain linkages and foreign direct investment: Evidence on Bangladesh","HL Kee, AM Fernandes",CESifo Working Paper,,1,2020,8496222881207623111,dFKc6_kCK1wC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Collusion in Customs: Evidence from Madagascar,"C Chalendard, AM Fernandes, A Mattoo, G Raballand, B Rijkers",,,1,2018,17126391759719461301,4oJvMfeQlr8C
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Fertility discrimination in hiring,"SO Becker, A Fernandes, D Weichselbaumer",Evidencefrom afield experiment,(2018 Meeting Paper No. 650). Retrieved from,1,2018,6451814284747273616,e3CVSTJ63dQC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,An evaluation of border management reforms in a technical agency,"AM Fernandes, RH Hillberry, A Mendoza Alcantara",World Bank Policy Research Working Paper,,1,2017,10634952257811815544,yZoBfgUKqwcC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,17. Imported Technology and Firm Exporting: the Case of Chile,"AM Fernandes, RA López",Handbook on trade and development,329,1,2015,7321631987271830188,X5YyAB84Iw4C
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Malawi-Diagnostic trade integration study (DTIS) update: reducing trade costs to promote competitiveness and inclusive growth,"M Hoppe, R Kirk, N Dihel, A Hall, J Keyser, T Gondwe, A Mangelsdorf, ...",The World Bank,,1,2014,16725219191770355629,_9Xh93LWpsYC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Institutions and the sectoral organization of production,A Fernandes,Department of Economics,,1,2012,11059992479712950167,DGzKIA18-3YC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Harnessing competitiveness for stronger inclusive growth: Bangladesh second investment climate assessment,"GM Alam, AM Fernandes, SAKMA Hye, SED Islam, T Nenova, A Rahman, ...",The World Bank,,1,2008,11923842691308590953,iKswqCX-FLkC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Proofs for ‘Income Insecurity and Youth Emancipation: A Theoretical Approach’,"A Fernandes, S Becker, S Bentolila, A Ichino",,,1,2006,9296236645142184606,KqnX2w3egDsC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Relationship between the Clinical Frailty Scale and short-term mortality in patients [greater than or equai to] 80 years old acutely admitted to the ICU: a prospective cohort …,"J Fronczek, K Polok, DW de Lange, C Jung, M Beil, A Rhodes, J Fjalner, ...",Critical Care,"25 (1), NA-NA",0,2021,NA,x2hKVfJWtf0C
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Corruption in Customs,"C Chalendard, AM Fernandes, G Raballand, B Rijkers","World Bank, Washington, DC",,0,2021,NA,rzmi0EmCOGEC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Global genomic analysis of SARS-CoV-2 RNA dependent RNA polymerase evolution and antiviral drug resistance,"C Jung, RR Bruno, B Wernly, M Joannidis, S Oeyen, T Zafeiridis, B Marsh, ...",Oxford University Press,,0,2021,NA,TeJ9juy8vcMC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Mini Review Immunological Consequences of Immunization With COVID-19 mRNA Vaccines: Preliminary Results,"C Jung, RR Bruno, B Wernly, M Joannidis, S Oeyen, T Zafeiridis, B Marsh, ...",Oxford University Press,,0,2021,NA,8gBurD7jEYQC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,The Fellowship Milieu in Adult Cardiothoracic Anesthesiology—Fostering Psychological Well-being During the Coronavirus Crisis,"C Jung, RR Bruno, B Wernly, M Joannidis, S Oeyen, T Zafeiridis, B Marsh, ...",Oxford University Press,,0,2021,NA,za7pDTvVV8kC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Natural Resource Dependence and Monopolized Imports,"R Arezki, AM Fernandes, F Merchán, H Nguyen, T Reed",CESifo Working Paper,,0,2021,NA,MNNNGtAgD4EC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Heterogeneous Impacts of SPS and TBT Regulations,"AM Fernandes, K Lefebvre, N Rocha","World Bank, Washington, DC",,0,2021,NA,ehoypfNsBj8C
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Collusion in Customs,"C Chalendard, AM Fernandes, G Raballand, B Rijkers",,,0,2020,NA,feST4K8J0scC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Systems-based Approaches for Development Co-operation to Meet Diverse Needs and Aspirations in an Interdependent World,"F Sperling, M Lopes, R Malhotra, AM Fernandes",OECD,,0,2020,NA,htyGaKyDgHMC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,8. Approches systémiques de la coopération pour le développement de nature à répondre à une pluralité de besoins et d’aspirations dans un monde interdépendant,"A Fernandes, R Malthotra, P Fontolan, F Sperling, M Lopes",La pensée systémique au service de l’élaboration des politiques publiques,65,0,2019,NA,Ul_CLA4dPeMC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Online Appendix to” The Intensive Margin in Trade: How Big and How Important?”,"AM Fernandes, PJ Klenow, S Meleshchuk, MD Pierola, ...",,,0,2019,NA,B2rIPIGFPLEC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,The effects of gender and parental occupation in the apprenticeship market: an experimental evaluation,"A Fernandes, M Huber, C Plaza",Université de Fribourg,,0,2019,NA,cF7EPgIk0B4C
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Are Trade Preferences a Panacea? The African Growth and Opportunity Act and African Exports,"A Forero, A Mattoo, H Maemir, AM Fernandes",World Bank Group.,,0,2019,NA,ybfzIt2tCtgC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Discrimination in Hiring Based on Potential and Realized Fertility: Evidence from,"SO Becker, A Fernandes, D Weichselbaumer, BFH Berne, JKU Linz",,,0,2019,NA,nU66GSXDKhoC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Discrimination in Hiring Based on Potential and Realized Fertility: Evidence from a Large-Scale Field Experiment,"B Smarzynska Javorcik, A Fernandes, D Weichselbaumer",CESifo Working Paper,,0,2019,NA,1xBWf43XMUgC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Online Appendix to” The Intensive Margin in Trade”,"AM Fernandes, PJ Klenow, S Meleshchuk, MD Pierola, ...",,,0,2018,NA,CRzUtm-VnGAC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Export promotion agency for the Portuguese olive oil sector: a boost in exports of branded olive oil,AMMC Fernandes,,,0,2018,NA,v_xunPV0uK0C
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Trade Facilitation Reform-The Impact of Targeted Sampling on Import Compliance,"RH Hillberry, AM Fernandes, AM Alcántara",The World Bank,,0,2018,NA,SWgZeABleR0C
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Expediting trade: Impact evaluation of Serbia’s in-house clearance program,"RH Hillberry, AM Fernandes, CN Berg, A Mendoza Alcantara",The World Bank,,0,2017,NA,3BvdIg-l-ZAC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Software Impact Employment Composition and the Skill Content of Occupations? Evidence from Chilean Firms,"RK Almeida, AM Fernandes, M Viollaz",Documentos de Trabajo del CEDLAS,,0,2017,NA,hKjooKYXoHIC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Expediting Trade,"AM Fernandes, R Hillberry, C Berg","World Bank, Washington, DC",,0,2016,NA,4E1Y8I9HL1wC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,The role of imports for exporter performance in Peru,"MD Pierola Castro, AM Fernandes, T Farolec, MD Pierola Castro, ...",Policy Research Working Paper Series,,0,2015,NA,xii_ZKWM4-0C
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Exporter Dynamics Database–Version 2.0: A Technical Note* October 2015,"P Bortoluzzi, AM Fernandes, M Denisse",,,0,2015,NA,L7vk9XBBNxgC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Main report,"MT Geiger, H Lofgren, J Bogoev, T Nishiuchi, H Nguyen, RJ Garlick, ...",The World Bank,,0,2015,NA,j8pvxH-kN2QC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Risk management in customs: benefits of customs reform-the evidence from Albania,"AM Fernandes, RH Hillberry, AM Alcántara",The World Bank,,0,2015,NA,WMtz-WDmgKQC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Learning-by-Exporting Effects,"AM Fernandes, AE Isgut",Taylor and Francis,,0,2015,NA,BPS1z4jHU5cC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Evidence from Serbia,"A Mendoza Alcantara, AM Fernandes, R Hillberry","World Bank, Washington, DC",,0,2015,NA,mVC4hKzE2FoC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Lung abscess in a young patient,"AM Fernandes, DG Pedreira, S Janeiro, M Fera",Case Reports,"2014, bcr2013202761",0,2014,NA,CCeGMaHljPEC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Finance and Competition.,"A Fernandes, H Dellas",The Economic Journal,"124 (575), 269-288",0,2014,NA,uoRD4RTSUPoC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Are the Benefits of Export Support Durable? Evidence from Tunisia,"A Mattoo, O Cadot, A Fernandes, J Gourdon",,,0,2013,NA,IHkkN1K1AlAC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,"Multisystemic tuberculosis presenting with scrofula, intestinal and pulmonary involvement","AM Fernandes, DG Pedreira, P Lopes, M Fera",Case Reports,"2013, bcr2013201537",0,2013,NA,adHtZc2wMuEC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Osteolitic and osteoblastic lesions of the skull,"AM Fernandes, DG Pedreira, P Lopes, M Fera",Case Reports,"2013, bcr2013201228",0,2013,NA,eAUscmXIlQ8C
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,"A closed-form solution to a model of two-sided, partial altruism",A Fernandes,Macroeconomic dynamics,"16 (2), 230-239",0,2012,NA,VjBpw8Hezy4C
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Trade and Integration Team,"AM Fernandes, G Sharma",,,0,2012,NA,zdX0sdgBH_kC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Impact Evaluation of Trade Interventions: Paving the Way,"A Mattoo, O Cadot, A Fernandes, J Gourdon",,,0,2011,NA,oAywNP-vUhwC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Developing Professional Services in Africa: How Regional Integration Can Help,"N Dihel, AM Fernandes, A Mattoo",,,0,2010,NA,Zph67rFs4hoC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Reforme et integration regionale des services professionnels en Afrique de l'Est,"N Dihel, AM Fernandes, A Mattoo, N Strychacz",The World Bank,,0,2010,NA,Nnq8S6OXqDYC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,The World Bank economic review 24 (1),"AB Atkinson, A Brandolini, T Aidt, M Gassebner, T Beck, A Demirguc-Kunt, ...",World Bank economic review,"24 (73274), 1-174",0,2010,NA,NXYAu82O0W8C
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Reform and Regional Integration of Professional Services in East Africa,"N Dihel, AM Fernandes, A Mattoo, N Strychacz","World Bank, Washington, DC",,0,2010,NA,DIubQTN3OvUC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,P0685 CLOSTRIDIUM DIFFICILE: UNTREATABLE?,"S Janeiro, AM Fernandes, S Serra, MC Rosa, M Parreira, E Pedroso, ...","European Journal of Internal Medicine, S",S224,0,2009,NA,HqhvjgTjE9cC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,P0720 COMMUNITY ACQUIRED SPONDYLODISCITIS,"AM Fernandes, R Francisco, M Fera, C Carvalho, M Alcatrão, A Lourenço","European Journal of Internal Medicine, S",S235,0,2009,NA,ujxm2eEBZHIC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,P0334 PERSISTENT EOSINOPHILIA IN ASYMPTOMATIC PATIENT,"S Janeiro, A Natário, AM Fernandes, B Lobão, S Marques, E Pedroso","European Journal of Internal Medicine, S",S115-S116,0,2009,NA,IT1MJ6E3JesC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Endogenous Political Economy: On the Inevitability of Inefficiency under the Natural Resource,A Fernandes,Available at SSRN,1141544,0,2008,NA,GtqhT-R7ZnwC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Youth Emancipation and Perceived Job Insecurity of Parents and Children,"S Bentolila, A Ichino, A Fernandes, SO Becker",,,0,2005,NA,u_mOZUIutIEC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Job Insecurity and Youth Emancipation: A Theoretical Approach,"S Bentolila, A Fernandes",,,0,2005,NA,cdwqcPQS8ssC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,International economic activities and the demand for skilled labor,"P Fajnzylber, AM Fernandes","World Bank, Development research group, Growth a. investment team",,0,2004,NA,GJVTs2krol4C
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Dynamics of Industrial Productivity in Colombia: Trade Policy and Public Capital,AM Fernandes,Yale University,,0,2002,NA,4TOpqqG69KYC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Altruism with Endogenous Labor Supply. Versión Revisada,A Fernandes,CEMFI Working Papers,,0,2000,NA,5rMqqAh47xYC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,8. Systems-based approaches for development co-operation to meet diverse needs and aspirations in an interdependent world,"A Fernandes, R Malthotra, P Fontolan, F Sperling, M Lopes",Systemic Thinking for Policy Making,6,0,NA,NA,U5uP8zs9lfgC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Discrimination in hiring based on potential and realised fertility: A field experiment,"SO Becker, A Fernandes, D Weichselbaumer",,,0,NA,NA,2Q0AJrNhS-QC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Costs of employment and flexible labour demand: Evidence from maternity and parental leave reforms,"SO Becker, A Fernandes, D Weichselbaumer, H Kleven, C Landais, ...",,,0,NA,NA,xa5BkEQK8BgC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Combatting Customs Fraud: Experimental Evidence from Madagascar,"C Chalendard, A Duhaut, AM Fernandes, A Mattoo, G Raballand, ...",,,0,NA,NA,GiYFt9mpioMC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,PART 1. EUROPEAN UNION DATABASE,"A Forero-Rojas, H Maemir, AM Fernandes, A Mattoo",,,0,NA,NA,vxA22ZmNLkoC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Sourcing and Sophistication Decisions: Importing Behavior of Indian Plants,"AM Fernandes, EE Ghani, S O’Connell, G Sharma",,,0,NA,NA,inmFHauC9wsC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,"Property Rights Institutions, ty Rights Institutions, Contracting Institutions and Growth in South Asia Macro and Micro Evidence","AM Fernandes, AC Kraay",Growth and Regional Integration,8,0,NA,NA,aqlVkmm33-oC
234491,Ana Margarida,Fernandes,Ana Margarida Fernandes,DECTI,BCMjtSMAAAAJ,Is Growth Constrained by Institutions?,"AM Fernandes, M Honorati, T Mengistae",HALF BILLION,17,0,NA,NA,KlAtU1dfN6UC
82816,Berk,Ozler,Berk Ozler,DECPI,ocxMxAwAAAAJ,Cash or condition? Evidence from a cash transfer experiment,"S Baird, C McIntosh, B Özler",The Quarterly journal of economics,"126 (4), 1709-1753",998,2011,"13121864269236741589,17811174609159292888,7410568452864638715",bEWYMUwI8FkC
82816,Berk,Ozler,Berk Ozler,DECPI,ocxMxAwAAAAJ,Effect of a cash transfer programme for schooling on prevalence of HIV and herpes simplex type 2 in Malawi: a cluster randomised trial,"SJ Baird, RS Garfein, CT McIntosh, B Özler",The Lancet,"379 (9823), 1320-1329",686,2012,"2637641389327894844,16522376566593043430,18441362174804481626",R3hNpaxXUhUC
82816,Berk,Ozler,Berk Ozler,DECPI,ocxMxAwAAAAJ,"Not Separate, Not Equal: Poverty and Inequality in Post‐apartheid South Africa",B Özler,Economic Development and Cultural Change,"55 (3), 487-529",605,2007,"11279883092585438184,3850236412302457023,11867620020815073947,7097781415874049199,14494233940905036018",u5HHmVD_uO8C
82816,Berk,Ozler,Berk Ozler,DECPI,ocxMxAwAAAAJ,World Development Report 2006: equity and development,World Bank,The World Bank,,590,2005,"10466991770774459264,1922031687053447544,183143754594870195,16410787736375159030",gsN89kCJA0AC
82816,Berk,Ozler,Berk Ozler,DECPI,ocxMxAwAAAAJ,"Conditional, unconditional and everything in between: a systematic review of the effects of cash transfer programmes on schooling outcomes","S Baird, FHG Ferreira, B Özler, M Woolcock",Journal of Development Effectiveness,"6 (1), 1-43",586,2014,"13318901430663438633,13315286574228854078",abG-DnoFyZgC
82816,Berk,Ozler,Berk Ozler,DECPI,ocxMxAwAAAAJ,Crime and local inequality in South Africa,"G Demombynes, B Ozler",Journal of Development Economics,"76 (2), 265-292",514,2005,"13709893342636409618,13870298762490760283,1476112472369415317,6537041761153384673",ULOm3_A8WrAC
82816,Berk,Ozler,Berk Ozler,DECPI,ocxMxAwAAAAJ,The short‐term impacts of a schooling conditional cash transfer program on the sexual behavior of young women,"S Baird, E Chirwa, C McIntosh, B Özler",Health economics,"19 (S1), 55-68",447,2010,"7875874118296860448,6205619186640805217,15740675281783001840",eQOLeE2rZwMC
82816,Berk,Ozler,Berk Ozler,DECPI,ocxMxAwAAAAJ,What’s Decentralization Got to Do with Learning? School Autonomy and Student Performance,"EM King, B Ozler",Kyoto University: Interfaces for Advanced Economic Analysis. DP,"54, 51-60",353,2005,"15011178109090817878,11154604904021646441,5458220261726093622,17063412004406380865,8011300155741585761",IWHjjKOFINEC
